,n,gen_period,ps,p,successful,total,successful_0,total_0,successful_1,total_1,successful_2,total_2,successful_3,total_3,successful_4,total_4,successful_5,total_5,successful_6,total_6,successful_7,total_7,successful_8,total_8,successful_9,total_9,successful_10,total_10,successful_11,total_11,successful_12,total_12,successful_13,total_13,successful_14,total_14,successful_15,total_15,successful_16,total_16,successful_17,total_17,successful_18,total_18,successful_19,total_19,successful_20,total_20,successful_21,total_21,successful_22,total_22,successful_23,total_23,successful_24,total_24,successful_25,total_25,successful_26,total_26,successful_27,total_27,successful_28,total_28,successful_29,total_29,successful_30,total_30,successful_31,total_31,successful_32,total_32,successful_33,total_33,successful_34,total_34,successful_35,total_35,successful_36,total_36,successful_37,total_37,successful_38,total_38,successful_39,total_39,successful_40,total_40,successful_41,total_41,successful_42,total_42,successful_43,total_43,successful_44,total_44,successful_45,total_45,successful_46,total_46,successful_47,total_47,successful_48,total_48,successful_49,total_49,successful_50,total_50,successful_51,total_51,successful_52,total_52,successful_53,total_53,successful_54,total_54,successful_55,total_55,successful_56,total_56,successful_57,total_57,successful_58,total_58,successful_59,total_59,successful_60,total_60,successful_61,total_61,successful_62,total_62,successful_63,total_63,successful_64,total_64,successful_65,total_65,successful_66,total_66,successful_67,total_67,successful_68,total_68,successful_69,total_69,successful_70,total_70,successful_71,total_71,successful_72,total_72,successful_73,total_73,successful_74,total_74,successful_75,total_75,successful_76,total_76,successful_77,total_77,successful_78,total_78,successful_79,total_79,successful_80,total_80,successful_81,total_81,successful_82,total_82,successful_83,total_83,successful_84,total_84,successful_85,total_85,successful_86,total_86,successful_87,total_87,successful_88,total_88,successful_89,total_89,successful_90,total_90,successful_91,total_91,successful_92,total_92,successful_93,total_93,successful_94,total_94,successful_95,total_95,successful_96,total_96,successful_97,total_97,successful_98,total_98,successful_99,total_99
134,30,5,1,0.01,9842.2,60000.0,495.2,2000.0,311.8,2000.0,673.6,2000.0,223.2,2000.0,780.8,2000.0,153.6,2000.0,528.0,2000.0,87.6,2000.0,952.0,2000.0,265.2,2000.0,292.8,2000.0,199.2,2000.0,136.2,2000.0,163.8,2000.0,205.2,2000.0,316.4,2000.0,33.2,2000.0,322.6,2000.0,477.2,2000.0,187.2,2000.0,806.2,2000.0,0.4,2000.0,147.2,2000.0,447.0,2000.0,25.8,2000.0,370.2,2000.0,410.8,2000.0,426.8,2000.0,118.8,2000.0,284.2,2000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135,30,5,1,0.001,9338.6,60000.0,26.0,2000.0,294.8,2000.0,621.4,2000.0,485.0,2000.0,113.8,2000.0,0.0,2000.0,85.6,2000.0,223.2,2000.0,382.4,2000.0,0.0,2000.0,564.0,2000.0,593.4,2000.0,1087.6,2000.0,650.0,2000.0,249.2,2000.0,0.0,2000.0,265.4,2000.0,274.4,2000.0,533.4,2000.0,336.6,2000.0,0.0,2000.0,225.4,2000.0,129.8,2000.0,208.0,2000.0,801.2,2000.0,102.8,2000.0,327.4,2000.0,181.8,2000.0,392.8,2000.0,183.2,2000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,30,10,1,1.0,9350.8,30000.0,469.4,1000.0,435.8,1000.0,331.2,1000.0,113.6,1000.0,342.4,1000.0,425.2,1000.0,680.6,1000.0,235.4,1000.0,500.4,1000.0,184.4,1000.0,404.6,1000.0,198.2,1000.0,213.2,1000.0,55.8,1000.0,420.6,1000.0,433.8,1000.0,382.6,1000.0,256.8,1000.0,163.6,1000.0,339.8,1000.0,374.6,1000.0,153.4,1000.0,75.0,1000.0,260.8,1000.0,328.4,1000.0,157.4,1000.0,237.8,1000.0,188.8,1000.0,660.8,1000.0,326.4,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,30,10,1,0.9,9506.4,30000.0,34.2,1000.0,79.2,1000.0,387.4,1000.0,322.6,1000.0,233.4,1000.0,221.2,1000.0,277.2,1000.0,299.4,1000.0,305.2,1000.0,477.8,1000.0,412.6,1000.0,395.4,1000.0,319.2,1000.0,310.4,1000.0,273.2,1000.0,378.2,1000.0,274.8,1000.0,313.4,1000.0,238.0,1000.0,493.2,1000.0,246.0,1000.0,226.8,1000.0,181.6,1000.0,364.6,1000.0,230.4,1000.0,467.0,1000.0,684.8,1000.0,386.6,1000.0,324.8,1000.0,347.8,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138,30,10,1,0.75,9538.8,30000.0,313.6,1000.0,514.0,1000.0,356.6,1000.0,110.0,1000.0,168.2,1000.0,554.6,1000.0,396.0,1000.0,180.2,1000.0,173.6,1000.0,445.0,1000.0,137.0,1000.0,260.8,1000.0,290.6,1000.0,357.2,1000.0,178.0,1000.0,51.6,1000.0,209.8,1000.0,157.0,1000.0,255.4,1000.0,202.0,1000.0,489.6,1000.0,463.4,1000.0,272.0,1000.0,482.0,1000.0,237.2,1000.0,367.8,1000.0,384.6,1000.0,608.0,1000.0,480.0,1000.0,443.0,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,30,10,1,0.5,9556.2,30000.0,317.2,1000.0,593.4,1000.0,33.2,1000.0,134.8,1000.0,392.8,1000.0,196.0,1000.0,383.0,1000.0,415.8,1000.0,141.0,1000.0,290.2,1000.0,431.2,1000.0,201.2,1000.0,418.8,1000.0,464.6,1000.0,293.2,1000.0,424.4,1000.0,360.4,1000.0,357.4,1000.0,327.0,1000.0,403.4,1000.0,401.2,1000.0,703.6,1000.0,452.0,1000.0,258.4,1000.0,97.4,1000.0,244.2,1000.0,126.0,1000.0,298.4,1000.0,336.6,1000.0,59.4,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,30,10,1,0.2,9606.0,30000.0,370.2,1000.0,309.6,1000.0,499.6,1000.0,294.4,1000.0,448.4,1000.0,386.0,1000.0,407.6,1000.0,543.8,1000.0,268.8,1000.0,308.6,1000.0,235.8,1000.0,251.6,1000.0,256.0,1000.0,498.4,1000.0,342.6,1000.0,390.8,1000.0,314.4,1000.0,100.6,1000.0,149.8,1000.0,133.6,1000.0,255.6,1000.0,355.2,1000.0,308.8,1000.0,257.4,1000.0,515.8,1000.0,252.6,1000.0,281.2,1000.0,495.4,1000.0,309.6,1000.0,63.8,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,30,10,1,0.1,9706.2,30000.0,386.8,1000.0,241.4,1000.0,407.2,1000.0,101.4,1000.0,283.6,1000.0,232.2,1000.0,353.0,1000.0,435.8,1000.0,372.2,1000.0,186.2,1000.0,389.6,1000.0,384.4,1000.0,216.6,1000.0,260.2,1000.0,216.4,1000.0,413.4,1000.0,299.8,1000.0,326.8,1000.0,602.0,1000.0,382.6,1000.0,284.0,1000.0,400.2,1000.0,328.4,1000.0,182.2,1000.0,419.2,1000.0,462.4,1000.0,438.4,1000.0,137.2,1000.0,267.8,1000.0,294.8,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142,30,10,1,0.01,9679.0,30000.0,182.8,1000.0,607.6,1000.0,294.0,1000.0,336.6,1000.0,144.8,1000.0,431.0,1000.0,336.6,1000.0,383.4,1000.0,452.2,1000.0,349.8,1000.0,111.0,1000.0,183.2,1000.0,313.8,1000.0,274.0,1000.0,196.4,1000.0,337.0,1000.0,214.0,1000.0,623.2,1000.0,141.8,1000.0,418.0,1000.0,223.0,1000.0,336.4,1000.0,233.4,1000.0,699.4,1000.0,403.8,1000.0,201.2,1000.0,217.4,1000.0,187.8,1000.0,298.2,1000.0,547.2,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,30,10,1,0.001,8651.2,30000.0,0.0,1000.0,328.4,1000.0,198.2,1000.0,356.6,1000.0,220.0,1000.0,469.0,1000.0,691.6,1000.0,142.6,1000.0,481.4,1000.0,146.4,1000.0,140.0,1000.0,317.0,1000.0,234.4,1000.0,403.8,1000.0,403.2,1000.0,205.6,1000.0,335.6,1000.0,154.8,1000.0,183.4,1000.0,315.4,1000.0,334.6,1000.0,187.8,1000.0,355.6,1000.0,153.2,1000.0,267.8,1000.0,366.8,1000.0,198.2,1000.0,480.8,1000.0,277.0,1000.0,302.0,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,30,25,1,1.0,8266.8,12000.0,286.4,400.0,320.6,400.0,290.8,400.0,294.6,400.0,284.4,400.0,292.0,400.0,289.8,400.0,202.0,400.0,345.2,400.0,291.4,400.0,289.0,400.0,268.6,400.0,159.0,400.0,315.2,400.0,326.0,400.0,287.8,400.0,184.0,400.0,288.8,400.0,149.2,400.0,324.8,400.0,250.2,400.0,246.2,400.0,319.0,400.0,274.4,400.0,243.6,400.0,265.2,400.0,292.8,400.0,311.0,400.0,251.4,400.0,323.4,400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,30,25,1,0.9,8370.0,12000.0,289.4,400.0,290.0,400.0,293.0,400.0,221.6,400.0,264.0,400.0,301.4,400.0,215.0,400.0,297.6,400.0,232.4,400.0,352.2,400.0,342.4,400.0,355.4,400.0,242.8,400.0,304.8,400.0,242.4,400.0,316.6,400.0,311.6,400.0,318.0,400.0,298.6,400.0,239.2,400.0,321.2,400.0,249.6,400.0,264.6,400.0,230.4,400.0,192.0,400.0,307.0,400.0,285.6,400.0,289.0,400.0,232.4,400.0,269.8,400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,30,25,1,0.75,8612.2,12000.0,234.8,400.0,318.0,400.0,313.6,400.0,284.4,400.0,281.4,400.0,228.0,400.0,293.6,400.0,242.6,400.0,218.8,400.0,315.0,400.0,303.0,400.0,338.4,400.0,304.6,400.0,308.4,400.0,325.8,400.0,279.0,400.0,283.4,400.0,337.2,400.0,272.4,400.0,228.8,400.0,283.0,400.0,220.0,400.0,338.2,400.0,326.8,400.0,255.8,400.0,302.0,400.0,322.6,400.0,340.4,400.0,298.0,400.0,214.2,400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,30,25,1,0.5,8596.6,12000.0,262.0,400.0,285.0,400.0,251.0,400.0,343.8,400.0,318.2,400.0,233.4,400.0,328.0,400.0,241.8,400.0,336.2,400.0,203.4,400.0,364.6,400.0,295.4,400.0,281.4,400.0,323.4,400.0,337.2,400.0,281.4,400.0,320.8,400.0,352.4,400.0,240.0,400.0,322.0,400.0,176.6,400.0,251.2,400.0,268.2,400.0,324.4,400.0,265.6,400.0,300.6,400.0,319.8,400.0,237.0,400.0,276.0,400.0,255.8,400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,30,25,1,0.2,8716.8,12000.0,272.6,400.0,316.6,400.0,320.2,400.0,302.2,400.0,317.0,400.0,265.4,400.0,276.6,400.0,302.2,400.0,226.4,400.0,286.2,400.0,300.6,400.0,256.2,400.0,289.6,400.0,336.0,400.0,287.0,400.0,309.0,400.0,342.8,400.0,317.2,400.0,314.8,400.0,245.8,400.0,290.8,400.0,255.2,400.0,313.4,400.0,284.0,400.0,302.6,400.0,366.6,400.0,240.8,400.0,185.6,400.0,345.6,400.0,247.8,400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,30,25,1,0.1,8993.4,12000.0,304.4,400.0,307.2,400.0,374.8,400.0,288.2,400.0,284.0,400.0,231.0,400.0,284.8,400.0,293.4,400.0,250.8,400.0,288.6,400.0,287.2,400.0,285.4,400.0,298.8,400.0,309.0,400.0,338.8,400.0,276.0,400.0,322.2,400.0,323.4,400.0,323.6,400.0,318.0,400.0,254.4,400.0,311.2,400.0,345.2,400.0,342.8,400.0,221.8,400.0,351.0,400.0,287.2,400.0,252.0,400.0,284.2,400.0,354.0,400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,30,25,1,0.01,8968.6,12000.0,310.2,400.0,345.4,400.0,318.4,400.0,234.4,400.0,229.4,400.0,314.2,400.0,342.2,400.0,324.2,400.0,316.6,400.0,307.8,400.0,295.4,400.0,308.6,400.0,301.2,400.0,308.4,400.0,362.0,400.0,278.2,400.0,275.4,400.0,329.6,400.0,373.8,400.0,225.8,400.0,313.0,400.0,362.4,400.0,289.0,400.0,250.4,400.0,336.4,400.0,256.8,400.0,288.4,400.0,284.0,400.0,190.6,400.0,296.4,400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,30,25,1,0.001,6950.6,12000.0,168.4,400.0,174.6,400.0,271.6,400.0,261.6,400.0,247.8,400.0,171.8,400.0,245.6,400.0,246.2,400.0,251.2,400.0,275.8,400.0,223.4,400.0,264.0,400.0,279.6,400.0,197.8,400.0,264.8,400.0,332.2,400.0,185.4,400.0,232.8,400.0,270.2,400.0,238.8,400.0,343.2,400.0,210.2,400.0,129.0,400.0,109.6,400.0,268.0,400.0,162.4,400.0,184.4,400.0,242.2,400.0,273.2,400.0,224.8,400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,30,50,1,1.0,5616.2,6000.0,185.4,200.0,187.6,200.0,189.0,200.0,184.0,200.0,176.6,200.0,186.4,200.0,198.8,200.0,182.0,200.0,192.0,200.0,191.0,200.0,192.0,200.0,187.8,200.0,187.8,200.0,183.8,200.0,190.6,200.0,179.8,200.0,185.4,200.0,197.2,200.0,192.4,200.0,197.6,200.0,192.8,200.0,174.2,200.0,181.6,200.0,190.2,200.0,180.6,200.0,186.6,200.0,180.2,200.0,186.4,200.0,183.6,200.0,192.8,200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,30,50,1,0.9,5639.8,6000.0,182.6,200.0,187.6,200.0,185.2,200.0,194.0,200.0,176.8,200.0,186.6,200.0,192.2,200.0,189.2,200.0,193.6,200.0,182.4,200.0,192.8,200.0,193.6,200.0,184.4,200.0,179.8,200.0,193.4,200.0,178.8,200.0,189.4,200.0,196.2,200.0,187.0,200.0,192.4,200.0,193.0,200.0,170.4,200.0,193.0,200.0,186.4,200.0,188.0,200.0,181.4,200.0,192.0,200.0,189.4,200.0,195.4,200.0,192.8,200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,30,50,1,0.75,5665.8,6000.0,191.4,200.0,184.4,200.0,194.2,200.0,195.0,200.0,191.6,200.0,193.8,200.0,189.6,200.0,195.0,200.0,194.6,200.0,179.2,200.0,196.0,200.0,187.6,200.0,196.8,200.0,190.8,200.0,173.6,200.0,166.2,200.0,192.6,200.0,195.4,200.0,191.2,200.0,188.4,200.0,187.6,200.0,190.4,200.0,188.8,200.0,187.0,200.0,187.4,200.0,183.6,200.0,188.4,200.0,190.8,200.0,193.0,200.0,181.4,200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,30,50,1,0.5,5680.6,6000.0,184.2,200.0,192.8,200.0,192.0,200.0,185.2,200.0,188.2,200.0,191.8,200.0,192.8,200.0,172.8,200.0,186.8,200.0,193.0,200.0,193.4,200.0,185.8,200.0,193.2,200.0,193.2,200.0,183.4,200.0,195.6,200.0,191.2,200.0,193.6,200.0,190.4,200.0,190.0,200.0,176.8,200.0,196.0,200.0,189.2,200.0,189.0,200.0,193.2,200.0,193.8,200.0,179.8,200.0,198.8,200.0,190.4,200.0,184.2,200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,30,50,1,0.2,5754.2,6000.0,189.6,200.0,192.0,200.0,196.4,200.0,192.0,200.0,191.4,200.0,191.6,200.0,189.2,200.0,186.2,200.0,177.8,200.0,195.8,200.0,188.6,200.0,189.0,200.0,196.8,200.0,193.8,200.0,187.2,200.0,188.8,200.0,195.6,200.0,192.8,200.0,192.4,200.0,191.2,200.0,191.6,200.0,190.8,200.0,192.4,200.0,198.8,200.0,198.4,200.0,192.2,200.0,187.0,200.0,191.6,200.0,197.2,200.0,196.0,200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,30,50,1,0.1,5811.6,6000.0,196.4,200.0,194.6,200.0,195.2,200.0,190.8,200.0,198.6,200.0,187.8,200.0,190.4,200.0,198.6,200.0,195.0,200.0,193.2,200.0,196.6,200.0,190.6,200.0,193.2,200.0,194.2,200.0,193.6,200.0,194.0,200.0,196.8,200.0,183.0,200.0,193.6,200.0,198.0,200.0,198.4,200.0,194.8,200.0,197.8,200.0,190.4,200.0,187.8,200.0,195.4,200.0,190.6,200.0,193.2,200.0,195.8,200.0,193.2,200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,30,50,1,0.01,5829.6,6000.0,195.8,200.0,196.4,200.0,191.6,200.0,197.2,200.0,193.0,200.0,191.8,200.0,195.0,200.0,190.4,200.0,195.0,200.0,196.6,200.0,197.4,200.0,192.8,200.0,190.0,200.0,194.8,200.0,197.0,200.0,196.4,200.0,197.2,200.0,195.6,200.0,195.6,200.0,193.2,200.0,194.2,200.0,197.6,200.0,194.4,200.0,191.2,200.0,194.2,200.0,194.4,200.0,187.2,200.0,197.2,200.0,196.2,200.0,190.2,200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,30,50,1,0.001,4699.8,6000.0,133.8,200.0,170.2,200.0,167.2,200.0,138.6,200.0,171.6,200.0,152.2,200.0,173.8,200.0,159.8,200.0,182.4,200.0,146.4,200.0,173.8,200.0,151.8,200.0,190.6,200.0,139.8,200.0,160.4,200.0,140.0,200.0,159.4,200.0,158.6,200.0,176.4,200.0,171.8,200.0,152.8,200.0,124.0,200.0,128.2,200.0,142.4,200.0,155.6,200.0,153.6,200.0,169.2,200.0,141.2,200.0,162.4,200.0,151.8,200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,40,5,1,1.0,9761.2,80000.0,279.2,2000.0,140.8,2000.0,252.4,2000.0,346.4,2000.0,27.4,2000.0,481.4,2000.0,105.2,2000.0,95.2,2000.0,92.2,2000.0,188.0,2000.0,685.4,2000.0,10.2,2000.0,335.4,2000.0,1.8,2000.0,181.4,2000.0,107.4,2000.0,242.2,2000.0,293.4,2000.0,125.2,2000.0,307.0,2000.0,61.0,2000.0,209.6,2000.0,117.6,2000.0,0.0,2000.0,82.8,2000.0,109.8,2000.0,626.8,2000.0,269.4,2000.0,267.4,2000.0,25.2,2000.0,518.6,2000.0,584.2,2000.0,736.2,2000.0,435.2,2000.0,119.0,2000.0,435.8,2000.0,11.6,2000.0,309.2,2000.0,543.2,2000.0,1.0,2000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,40,5,1,0.9,9789.2,80000.0,272.0,2000.0,236.4,2000.0,57.8,2000.0,410.6,2000.0,358.0,2000.0,699.8,2000.0,338.6,2000.0,570.2,2000.0,126.0,2000.0,321.6,2000.0,185.6,2000.0,119.8,2000.0,55.2,2000.0,160.6,2000.0,276.6,2000.0,131.4,2000.0,343.6,2000.0,14.6,2000.0,16.8,2000.0,134.2,2000.0,509.2,2000.0,224.0,2000.0,426.6,2000.0,36.0,2000.0,414.6,2000.0,625.0,2000.0,112.6,2000.0,213.6,2000.0,388.6,2000.0,46.0,2000.0,127.6,2000.0,208.6,2000.0,290.8,2000.0,15.6,2000.0,332.2,2000.0,304.2,2000.0,8.6,2000.0,304.2,2000.0,175.2,2000.0,196.6,2000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,40,5,1,0.75,9804.8,80000.0,224.8,2000.0,182.2,2000.0,212.2,2000.0,235.2,2000.0,104.0,2000.0,247.6,2000.0,7.8,2000.0,250.4,2000.0,872.8,2000.0,287.6,2000.0,512.0,2000.0,276.8,2000.0,126.0,2000.0,25.4,2000.0,152.0,2000.0,32.4,2000.0,0.0,2000.0,487.6,2000.0,203.4,2000.0,0.0,2000.0,53.6,2000.0,417.0,2000.0,202.2,2000.0,161.6,2000.0,217.2,2000.0,345.8,2000.0,5.4,2000.0,101.0,2000.0,488.6,2000.0,119.8,2000.0,1433.0,2000.0,309.4,2000.0,410.0,2000.0,338.4,2000.0,128.2,2000.0,314.2,2000.0,268.6,2000.0,0.0,2000.0,11.4,2000.0,39.2,2000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,40,5,1,0.5,9800.0,80000.0,0.0,2000.0,512.8,2000.0,108.0,2000.0,139.8,2000.0,265.0,2000.0,1.6,2000.0,32.0,2000.0,86.6,2000.0,391.6,2000.0,109.0,2000.0,835.8,2000.0,117.4,2000.0,26.0,2000.0,149.6,2000.0,583.2,2000.0,105.2,2000.0,787.2,2000.0,21.2,2000.0,214.8,2000.0,293.0,2000.0,24.4,2000.0,215.2,2000.0,315.0,2000.0,395.2,2000.0,286.6,2000.0,55.8,2000.0,195.8,2000.0,466.2,2000.0,250.2,2000.0,292.8,2000.0,218.2,2000.0,406.0,2000.0,240.8,2000.0,60.8,2000.0,28.2,2000.0,435.2,2000.0,287.2,2000.0,134.6,2000.0,62.8,2000.0,649.2,2000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
